season,favorite_roi,underdog_roi
2010,0.05998950314905528,-1.0
2011,-0.4650104968509447,4.835
2012,0.05499175217440767,-1.0
2013,0.040001500150015,-1.0
2014,0.054989502849295185,-1.0
2015,-0.050911271854752665,0.35090909090909084
2016,-0.1013345328934573,1.0713333333333332
2017,-0.12333733253349329,1.0283333333333333
2019,0.04,-1.0
2021,0.059988002399520096,-1.0
2022,0.0533253349330134,-1.0
2023,0.06997900629811056,-1.0
2024,0.0533253349330134,-1.0
2025,0.056658668266346725,-1.0
