season,n,favorite_roi,underdog_roi
2009,27,-26.814,1.879
2010,109,-15.564,6.526
2011,85,-8.465,-8.800
2012,100,-19.846,8.243
2013,56,-9.626,-9.032
2014,95,-2.111,-7.335
2015,93,-13.323,6.192
2016,102,-1.940,-9.953
2017,104,-0.976,-7.566
2018,108,0.006,-10.726
2019,104,-4.922,-4.735
2020,97,-20.131,11.148
2021,61,-4.169,-1.086
2022,95,9.992,-18.976
2023,120,-4.835,-4.684
2024,111,-0.680,-8.902
2025,123,-9.082,1.273
