season,n,favorite_roi,underdog_roi
2009,38,-31.026,17.133
2010,138,-9.511,-5.475
2011,190,8.981,-22.845
2012,164,-0.910,-15.586
2013,83,-12.115,-4.036
2014,137,-1.642,-7.216
2015,113,14.036,-18.537
2016,190,-2.009,-8.458
2017,146,-2.560,-8.370
2018,151,5.036,-15.051
2019,160,-3.531,-6.188
2020,147,11.713,-20.316
2021,80,-4.744,0.316
2022,126,-5.055,-6.026
2023,134,11.939,-13.470
2024,149,-19.313,12.610
2025,144,-15.475,5.269
