season,n,favorite_roi,underdog_roi
2009,10,-9.192,-12.901
2010,4,-22.487,14.500
2011,3,-100.000,142.000
2012,3,-49.030,71.000
2013,10,45.752,-80.000
2014,7,-35.589,55.714
2015,10,25.094,-71.500
2016,2,-19.512,25.000
2017,3,-6.624,0.000
2018,7,-12.386,11.571
2019,2,29.489,-100.000
2020,7,0.146,-1.571
2021,16,-14.280,12.875
2022,31,-2.068,-3.871
2023,14,1.876,-11.643
2024,11,-18.400,14.364
2025,9,-23.685,13.111
