season,n,favorite_roi,underdog_roi
2009,43,-27.926,22.343
2010,144,-4.204,-10.364
2011,175,-12.669,-3.355
2012,181,-7.820,-6.714
2013,77,6.481,-21.226
2014,157,-1.219,-6.389
2015,124,-10.815,4.790
2016,184,-7.999,-1.027
2017,137,-10.051,3.488
2018,161,2.753,-13.427
2019,180,-9.752,2.923
2020,146,-15.132,11.292
2021,65,0.448,-11.654
2022,110,-10.902,9.489
2023,141,-2.407,-8.623
2024,158,-7.067,-1.991
2025,152,11.934,-24.796
