bin,n,favorite_roi,underdog_roi
0,82,-5.6168,-4.7396
1,6,-35.8162,33.8087
2,108,-0.247,-15.1713
3,292,-8.0213,-0.6869
4,717,-5.0078,-4.5394
5,743,-7.5915,1.1615
6,266,-0.9891,-8.066
7,105,-0.2571,-9.0892
8,10,-22.9909,3.4054
9,81,0.6389,-12.3551
