bin,n,favorite_roi,underdog_roi
0,81,-0.1355,-8.4769
1,24,-14.7868,6.1133
2,175,4.6129,-12.5861
3,377,5.2467,-13.3903
4,552,-6.0607,-2.8007
5,529,1.2026,-11.9122
6,363,-10.793,4.5375
7,177,3.4205,-12.3468
8,24,-7.8154,6.5875
9,96,-0.5423,-8.5976
