bin,n,favorite_roi,underdog_roi
0,130,3.6501,-13.3335
1,80,-6.6983,0.822
2,46,27.5217,-37.9023
3,350,-4.0704,-2.094
4,581,-1.5349,-6.125
5,614,-6.7661,-0.3483
6,323,-2.7806,-5.1421
7,54,-11.7857,10.2885
8,109,-3.5285,-1.5233
9,116,2.1278,-16.0255
