bin,n,favorite_roi,underdog_roi
0,79,4.668,-10.9773
1,66,-20.8307,16.0287
2,74,-13.9011,1.5095
3,288,-6.4171,-2.7135
4,688,-4.4741,-3.7643
5,686,-5.3108,-3.7946
6,287,-10.0507,5.2554
7,82,-7.9538,0.6333
8,68,-3.8654,-5.6692
9,87,2.8779,-14.0318
