bin,n,favorite_roi,underdog_roi
0,158,-0.0844,-10.9354
1,105,11.4679,-25.4815
2,193,-5.6734,-3.5927
3,272,-2.4746,-2.75
4,473,1.4534,-6.4582
5,465,-4.3403,-3.0597
6,296,-8.8913,0.1615
7,186,5.2923,-15.096
8,99,-2.826,-4.1207
9,161,-3.362,-5.3072
