bin,n,favorite_roi,underdog_roi
0,56,-23.0787,19.7913
1,26,-19.4064,5.8883
2,90,2.2943,-5.3021
3,125,0.2721,-0.4966
4,110,-14.9203,1.483
5,124,-2.4882,-6.516
6,135,4.6597,-15.893
7,105,-8.6428,2.2958
8,26,1.4839,-23.156
9,56,-5.3952,2.9909
