bin,n,favorite_roi,underdog_roi
0,142,-1.3516,-11.5701
1,61,-6.5892,-2.546
2,240,-6.9825,-1.4833
3,327,-0.3895,-9.7632
4,436,-4.7993,-6.0291
5,435,-1.8924,-7.5279
6,304,-7.3371,-4.5627
7,228,0.1642,-14.216
8,88,-3.8989,-1.271
9,146,-14.396,8.3414
