bin,n,favorite_roi,underdog_roi
0,85,4.1641,-13.9856
1,61,-23.3345,22.6741
2,87,12.0513,-20.0494
3,345,-14.2491,6.794
4,644,-7.127,-2.1063
5,584,-1.9897,-5.3587
6,357,-3.9089,-4.7326
7,84,-19.5954,10.7904
8,69,5.1544,-12.841
9,84,-2.7846,-5.7159
