bin,n,favorite_roi,underdog_roi
0,108,-3.0153,-8.7122
1,83,8.9477,-13.1511
2,140,-2.8486,-6.3921
3,331,-6.3917,-3.1848
4,531,-8.6391,-1.5665
5,522,-0.9075,-8.7246
6,337,-2.1677,-8.0414
7,158,-2.3248,-3.6142
8,80,-1.4489,-9.6375
9,102,-11.6474,3.6551
