bin,n,favorite_roi,underdog_roi
0,0,,
1,0,,
2,2,36.5041,-100.0
3,64,-0.5035,-9.7031
4,371,-2.2426,-5.3483
5,495,0.9287,-9.196
6,261,1.2704,-11.908
7,15,-3.1298,-11.2
8,0,,
9,0,,
