bin,n,favorite_roi,underdog_roi
0,0,,
1,0,,
2,0,,
3,71,5.6171,-21.493
4,343,-7.6618,-2.7912
5,499,-5.1267,-4.4121
6,282,-0.1446,-12.0461
7,17,17.5216,-59.2941
8,0,,
9,0,,
