bin,n,favorite_roi,underdog_roi
0,0,,
1,0,,
2,1,34.965,-100.0
3,79,-6.6,-3.9241
4,338,-3.9258,-6.7885
5,436,-3.3221,-7.5401
6,309,-1.7399,-10.5437
7,41,-13.0252,16.2683
8,0,,
9,0,,
