bin,n,favorite_roi,underdog_roi
0,0,,
1,0,,
2,6,11.971,-46.1667
3,65,-9.1011,6.7846
4,97,-17.0642,12.8485
5,139,2.3715,-11.1564
6,114,0.3819,-10.9298
7,13,-7.9213,4.0
8,0,,
9,0,,
