bin,n,favorite_roi,underdog_roi
0,0,,
1,0,,
2,0,,
3,68,-5.6377,0.3235
4,340,6.6964,-19.176
5,536,-2.8552,-8.4029
6,250,-0.8283,-9.992
7,15,-1.9974,-9.8667
8,0,,
9,0,,
