bin,n,favorite_roi,underdog_roi
0,0,,
1,0,,
2,1,28.0112,-100.0
3,65,8.9664,-26.0769
4,346,-6.4002,-1.5726
5,553,1.8437,-10.5163
6,233,-1.6977,-8.1416
7,12,12.1659,-44.0833
8,0,,
9,0,,
