bin,n,favorite_roi,underdog_roi
0,0,,
1,0,,
2,3,-55.0117,123.0
3,76,-13.3514,8.4211
4,361,-16.788,9.5215
5,504,-10.5784,3.9192
6,222,-7.4683,0.7342
7,38,7.7105,-37.6842
8,0,,
9,0,,
