bin,n,favorite_roi,underdog_roi
0,0,,
1,0,,
2,0,,
3,39,-14.8787,7.1795
4,333,-1.6324,-13.3155
5,477,-3.8448,-9.8881
6,245,-5.4117,-7.449
7,10,15.518,-66.0
8,0,,
9,0,,
