bin,n,favorite_roi,underdog_roi
0,0,,
1,0,,
2,16,-24.6732,53.4375
3,146,4.8556,-17.5205
4,317,-7.1675,0.9756
5,341,3.1746,-11.6415
6,291,-1.6416,-6.8041
7,101,-6.5017,7.1188
8,0,,
9,0,,
