bin,n,favorite_roi,underdog_roi
0,0,,
1,0,,
2,13,3.2342,-15.4615
3,91,-7.7411,2.4505
4,325,1.1193,-9.8624
5,466,-0.7789,-7.3347
6,271,-8.1831,4.8192
7,45,-0.2631,-13.4222
8,0,,
9,0,,
