bin,n,favorite_roi,underdog_roi
0,0,,
1,0,,
2,15,16.0754,-53.8667
3,125,-2.797,-7.44
4,308,-9.8963,3.9809
5,384,-6.2401,-0.5915
6,311,-3.4483,-4.91
7,69,3.0317,-21.8986
8,0,,
9,0,,
