bin,n,favorite_roi,underdog_roi
0,16,-1.3696,4.5244
1,21,8.6333,-25.9044
2,42,2.288,-16.5458
3,58,-15.1642,-7.7527
4,74,-25.6208,10.5306
5,75,10.4282,-36.5055
6,55,-0.4113,-7.5643
7,39,-7.4109,10.0496
8,20,-14.0493,12.35
9,19,21.5811,-75.0
