bin,n,favorite_roi,underdog_roi
0,99,1.2655,-10.6606
1,40,9.1796,-32.7365
2,74,0.0885,8.7914
3,143,-2.2324,-7.2761
4,175,-0.0582,-10.2519
5,176,-2.216,2.5994
6,136,-4.431,0.1537
7,83,-3.8403,10.1821
8,44,-8.2817,-17.1976
9,73,-11.3452,32.3881
