bin,n,favorite_roi,underdog_roi
0,68,0.2871,-5.952
1,32,7.576,-58.0311
2,84,-11.6376,-7.0514
3,164,-9.8295,3.5049
4,262,-7.5581,-2.0866
5,250,-2.3653,-6.2716
6,171,-6.8189,-8.7543
7,81,3.0488,-3.0123
8,42,-12.1672,30.881
9,56,-11.4932,0.7143
