bin,n,favorite_roi,underdog_roi
0,53,3.7464,-40.9817
1,44,11.6131,-15.8764
2,91,0.5563,-13.2073
3,193,-2.0527,-6.7962
4,234,-6.319,-4.6286
5,240,-11.8243,9.9846
6,152,-1.3568,-11.3578
7,109,-0.1224,-5.0101
8,41,-5.5755,-11.3407
9,54,-2.1094,-29.4444
