bin,n,favorite_roi,underdog_roi
0,89,-12.0858,20.0903
1,53,24.9076,-57.9621
2,56,-9.6429,-8.8928
3,144,12.2847,-22.6849
4,271,-10.7488,-0.267
5,256,-13.7296,14.6776
6,141,-3.6701,-3.6513
7,62,-5.5126,-19.2263
8,52,-10.521,41.9897
9,89,-8.9677,-4.6964
