bin,n,favorite_roi,underdog_roi
0,81,-5.9733,18.8172
1,61,-5.2786,-10.6572
2,57,-4.881,32.8448
3,141,-3.7258,-2.2824
4,199,-4.1104,-5.8522
5,203,-5.4462,-4.2802
6,130,-1.9939,-11.2369
7,63,-10.3677,10.8569
8,50,1.949,-26.78
9,79,-0.0512,-18.1112
