bin,n,favorite_roi,underdog_roi
0,53,16.8139,-40.2817
1,45,12.7642,-34.7954
2,97,-9.1256,-0.2018
3,161,-9.9648,-2.4275
4,232,-4.2452,-8.4702
5,251,-4.859,3.5203
6,164,-4.5761,4.6696
7,92,-1.0994,-19.8696
8,53,14.4343,-37.1132
9,54,-9.3719,-5.0926
