bin,n,favorite_roi,underdog_roi
0,78,-4.9807,-8.3537
1,81,5.1211,-39.6174
2,77,-10.9449,14.6302
3,115,2.7978,-15.0588
4,277,0.9379,-5.6793
5,217,-8.5658,4.2097
6,126,-7.2838,-20.6254
7,84,-8.6265,15.8121
8,70,-2.4842,-21.7143
9,81,-3.6226,-16.4913
