bin,n,favorite_roi,underdog_roi
0,56,-10.9666,14.3021
1,38,-4.9941,-19.4218
2,76,5.5792,-9.6915
3,177,3.2648,-20.7814
4,265,4.6443,-8.8288
5,261,-2.551,-5.3688
6,172,3.6078,-26.8779
7,75,-6.7322,0.7867
8,37,-3.0536,-10.0004
9,54,-6.1845,-8.0
