bin,n,favorite_roi,underdog_roi
0,80,-4.8646,-8.3281
1,59,-13.53,17.2492
2,57,-8.7152,-2.7491
3,152,-13.1915,7.9814
4,263,-7.2255,-2.361
5,258,-5.8971,6.7486
6,150,1.0051,-15.074
7,65,-7.7833,-10.4457
8,57,-9.6658,33.5439
9,71,-2.969,-37.0762
