bin,n,favorite_roi,underdog_roi
0,10,-27.6948,23.7923
1,8,-32.1341,59.25
2,17,7.9866,-26.5497
3,33,-9.2667,-5.9885
4,57,7.8886,-7.879
5,58,21.108,-34.3461
6,29,-23.8823,23.0743
7,11,61.2851,-17.1818
8,5,-27.6123,4.0
9,9,24.2446,-80.5347
