bin,n,favorite_roi,underdog_roi
0,10,-31.572,24.904
1,11,21.6309,-0.2961
2,29,2.9533,-2.4399
3,35,2.6182,-17.7838
4,41,5.9625,-1.9768
5,40,-8.9473,-3.2925
6,34,-20.4395,24.4056
7,19,-13.4213,32.7368
8,10,3.3235,-34.1
9,11,-23.6388,32.1039
