bin,n,favorite_roi,underdog_roi
0,12,3.2579,-21.75
1,3,-7.6667,61.5965
2,10,-10.4935,-39.7977
3,33,-26.2151,47.2308
4,63,-6.2278,-2.8212
5,66,-4.426,-14.2698
6,28,2.8181,-24.601
7,5,9.2429,73.6
8,6,19.1818,-100.0
9,8,-27.1256,55.125
