bin,n,favorite_roi,underdog_roi
0,12,-13.4217,2.7525
1,6,25.0072,-65.3333
2,19,0.4537,-13.7978
3,42,-28.4837,14.6408
4,50,9.0284,-15.251
5,39,-19.3527,24.4428
6,38,-2.1602,-15.8421
7,13,21.0784,-100.0
8,11,17.2726,-67.2727
9,9,-3.6684,-33.1111
