bin,n,favorite_roi,underdog_roi
0,12,-1.8235,56.5833
1,11,13.5589,-49.9314
2,22,-9.1253,4.0521
3,38,-14.4007,6.5249
4,44,-22.7742,10.8947
5,39,8.5258,-37.2221
6,41,-9.8387,-19.4514
7,20,-37.2524,48.6095
8,7,-8.4235,-15.5714
9,12,-12.8205,-20.7527
