bin,n,favorite_roi,underdog_roi
0,15,28.0709,-43.0169
1,16,-20.7482,39.1261
2,16,-3.3945,-7.6006
3,37,-25.1185,14.6087
4,44,22.5943,-33.5649
5,30,-19.1001,5.4958
6,39,57.4748,-65.4932
7,16,14.5722,-57.5
8,8,-4.624,2.8779
9,18,4.4879,2.1631
