bin,n,favorite_roi,underdog_roi
0,10,12.1978,-50.2
1,9,-6.7783,0.0
2,10,21.2129,12.0
3,37,-17.7939,-4.9147
4,46,-10.5048,-2.185
5,58,-2.4324,-14.3756
6,36,-4.2114,5.0008
7,12,0.5884,-44.5
8,12,-20.3412,106.8333
9,8,1.8746,-70.25
