bin,n,favorite_roi,underdog_roi
0,11,-2.6305,10.2727
1,6,-5.1746,-19.8333
2,8,-17.2742,5.25
3,32,-0.8791,-29.0168
4,58,0.4867,-12.5504
5,66,-15.1748,21.2347
6,26,-7.9207,-22.0441
7,12,-9.1727,27.0
8,5,-7.1969,-63.1933
9,11,-12.2623,75.7273
