bin,n,favorite_roi,underdog_roi
0,9,-19.778,245.2222
1,28,-5.7114,3.6786
2,51,-2.4738,-13.3725
3,60,-3.5251,-6.0167
4,73,-4.9353,-4.9268
5,84,-6.4325,0.02
6,107,5.4571,-24.8224
7,88,1.0211,-20.8523
8,74,-8.4718,20.8919
9,41,-3.8294,-5.7805
