bin,n,favorite_roi,underdog_roi
0,0,,
1,3,-25.6647,83.3333
2,17,7.7056,-38.0588
3,21,6.0867,-23.9524
4,21,1.1927,-10.8761
5,33,-6.5508,-2.432
6,39,5.4853,-23.6923
7,38,-3.0209,-15.7895
8,33,-7.1195,9.5758
9,15,-9.3338,65.0
