bin,n,favorite_roi,underdog_roi
0,0,,
1,19,-4.4215,-14.4737
2,41,3.1278,-25.3659
3,68,-12.3771,13.7206
4,81,-3.498,-5.7887
5,88,-12.5952,6.3531
6,84,-10.2346,8.6905
7,76,-5.2688,-0.0395
8,66,-12.7113,54.1212
9,7,-24.8575,297.1429
