bin,n,favorite_roi,underdog_roi
0,4,5.499,-100.0
1,22,-6.4522,4.2273
2,32,2.9111,-27.75
3,77,1.0659,-11.8052
4,85,-0.7149,-10.8484
5,88,10.9543,-22.018
6,95,-11.9546,8.0842
7,98,-2.8603,-1.2653
8,82,1.5508,-30.0732
9,31,0.0967,-49.7419
