bin,n,favorite_roi,underdog_roi
0,3,-29.6671,305.6667
1,16,-12.8144,51.0
2,37,-16.5145,31.2432
3,58,-20.8505,24.5172
4,82,-7.2818,-1.3038
5,85,-11.6427,7.1406
6,125,-6.8084,1.024
7,100,-12.2302,16.92
8,82,-10.0605,31.2805
9,25,-4.4803,-13.8
