bin,n,favorite_roi,underdog_roi
0,2,5.499,-100.0
1,11,-4.7259,-0.9091
2,32,5.4077,-27.7187
3,49,0.8967,-11.0816
4,59,-8.9402,1.4548
5,75,-10.6417,3.6587
6,88,-10.9259,5.9545
7,91,-4.1624,-3.9231
8,70,-2.4985,-10.4429
9,18,-1.6669,-44.0
