bin,n,favorite_roi,underdog_roi
0,2,6.9979,-100.0
1,27,-7.2217,14.3333
2,38,12.2885,-48.6316
3,67,-5.8531,2.597
4,91,3.7946,-14.1175
5,105,4.641,-13.4816
6,123,-7.0103,2.2764
7,104,-3.9324,-1.7885
8,50,-0.0389,-24.76
9,8,-21.1256,182.75
