bin,n,favorite_roi,underdog_roi
0,2,4.0002,-100.0
1,11,-5.7295,13.3636
2,35,-12.8586,14.1429
3,63,-10.4483,4.2222
4,74,5.3637,-16.7536
5,93,-20.912,18.4491
6,115,3.0763,-18.4783
7,112,-0.0905,-12.4554
8,74,4.4062,-49.9324
9,36,1.4997,-55.7778
