bin,n,favorite_roi,underdog_roi
0,1,-100.0,1067.0
1,15,-0.0684,-14.3333
2,30,16.9666,-59.7333
3,70,1.8519,-15.3714
4,87,-3.6383,-4.8614
5,88,-11.4953,1.3636
6,94,-1.8038,-10.4894
7,107,2.9616,-26.0467
8,81,-10.4192,26.4691
9,30,-9.9002,54.2
