bin,n,favorite_roi,underdog_roi
0,0,,
1,8,14.1296,-100.0
2,36,-2.5796,-10.6667
3,76,9.9927,-31.1316
4,79,19.7561,-32.8342
5,96,-17.1449,11.4209
6,103,-7.6502,6.2136
7,90,-2.6353,-6.3444
8,104,-2.296,-14.6538
9,22,4.1361,-100.0
