bin,n,favorite_roi,underdog_roi
0,3,5.3325,-100.0
1,60,-10.899,31.3167
2,50,15.7875,-59.42
3,60,15.9786,-39.8
4,79,-3.5333,-6.5656
5,90,-11.3924,5.2596
6,89,-15.7597,17.7865
7,76,-10.3956,17.2368
8,84,-4.7022,3.7381
9,20,-0.0005,-48.9
