bin,n,favorite_roi,underdog_roi
0,0,,
1,17,7.0003,-68.5882
2,57,-2.7046,-12.0877
3,64,9.1991,-26.1875
4,88,-10.9878,4.1855
5,90,-4.1133,-3.047
6,111,-0.2649,-12.0901
7,92,2.0829,-18.9891
8,73,0.8774,-34.9726
9,21,0.1423,-48.3333
