bin,n,favorite_roi,underdog_roi
0,3,5.3325,-100.0
1,28,5.9662,-48.0357
2,55,-10.5287,17.3273
3,70,9.2042,-27.1429
4,81,9.2637,-20.2807
5,87,2.3893,-10.2487
6,114,2.5685,-14.6579
7,86,-14.8607,28.5814
8,76,-4.354,-6.7368
9,15,-2.067,-35.8
