bin,n,favorite_roi,underdog_roi
0,11,18.3582,-45.8182
1,6,10.6995,-37.1707
2,20,0.2308,-9.9168
3,36,-6.5194,-1.2417
4,43,-3.2666,-4.7673
5,40,-23.0431,22.4525
6,28,7.2869,-34.7143
7,16,0.2414,-54.853
8,11,-11.187,-27.4616
9,13,4.0044,-49.0
