bin,n,favorite_roi,underdog_roi
0,10,-8.1931,-0.707
1,7,-13.1545,69.1429
2,19,1.128,-6.5055
3,36,-0.0686,-21.8217
4,45,-3.3709,-17.1542
5,50,-17.6881,20.5388
6,30,-17.8866,22.6614
7,11,-9.1767,-0.3636
8,4,-2.5,-18.75
9,11,35.4638,-100.0
