bin,n,favorite_roi,underdog_roi
0,7,-13.1333,18.7143
1,7,18.8345,0.7162
2,26,-0.4321,-13.2675
3,26,34.7048,-63.1261
4,54,-1.5515,-18.8191
5,54,-1.4239,-20.6962
6,26,-5.8337,-14.2974
7,19,13.7797,-34.3684
8,6,6.025,-68.9655
9,11,-16.8091,2.0909
