bin,n,favorite_roi,underdog_roi
0,9,17.0265,-58.0056
1,13,-19.0937,41.9427
2,19,-20.6319,5.5741
3,33,-1.0716,-15.8414
4,45,21.1685,-24.731
5,42,27.9186,-33.9503
6,30,3.971,-16.0983
7,17,0.1241,-3.5281
8,5,2.1843,-58.8
9,13,41.4531,-76.0
