bin,n,favorite_roi,underdog_roi
0,9,-17.1154,3.6628
1,8,-41.2579,57.9737
2,23,-15.3843,4.5748
3,23,-20.1809,26.8356
4,46,5.7791,-6.0606
5,56,-10.7693,-6.829
6,30,14.0293,-38.1982
7,10,12.5134,-80.0
8,6,-4.491,-58.3333
9,10,-39.7942,132.8746
