bin,n,favorite_roi,underdog_roi
0,6,9.1716,-59.3333
1,11,24.8157,-57.5536
2,20,-17.2005,-6.6523
3,30,-6.317,-3.9372
4,49,-32.7823,12.8946
5,42,-6.4801,11.6125
6,35,7.5495,-9.8937
7,16,-2.689,-24.5
8,5,24.5878,-100.0
9,10,-19.7994,54.7054
