bin,n,favorite_roi,underdog_roi
0,14,-19.0273,161.3571
1,8,-10.3667,-11.125
2,13,26.9109,-50.0
3,27,-24.1873,24.7689
4,58,3.7623,-21.7224
5,47,-17.8974,14.9783
6,25,-33.6727,35.2424
7,21,12.2145,-49.2857
8,9,-12.0033,-33.8889
9,16,-28.0124,20.5466
