bin,n,favorite_roi,underdog_roi
0,6,-36.992,57.5
1,3,-60.6715,36.0
2,18,1.7938,-37.1666
3,26,15.5486,-39.9231
4,56,-3.7127,1.793
5,61,-7.1273,-12.2275
6,27,-11.4744,15.1822
7,12,-28.9966,82.5028
8,3,11.3312,-100.0
9,9,-17.7643,89.5556
